date,day_of_week,hour,meal_period,weather,promo_active,guests,servers_on_shift,kitchen_staff,wait_time_minutes,table_turn_time,avg_ticket,revenue,customer_satisfaction,complaints
2025-06-02,Monday,19,Dinner,Sunny,0,40,5,3,17.0,73.6,18.01,751.42,3.6,2
2025-06-06,Friday,19,Dinner,Sunny,1,55,8,3,33.7,93.6,22.96,1376.63,2.4,0
2025-05-31,Saturday,12,Lunch,Cloudy,0,45,5,2,26.9,86.5,11.02,491.68,3.5,1
2025-03-31,Monday,18,Dinner,Sunny,0,44,6,2,27.9,82.8,24.97,1130.78,3.4,1
2025-04-28,Monday,13,Lunch,Rainy,1,46,7,3,27.0,97.0,21.66,1123.78,2.5,2
2025-06-22,Sunday,17,Dinner,Sunny,0,35,3,2,27.5,98.5,23.1,634.14,3.5,1
2025-06-07,Saturday,12,Lunch,Rainy,0,56,8,5,27.0,86.9,16.51,709.48,2.9,1
2025-06-22,Sunday,13,Lunch,Sunny,1,45,7,4,25.6,76.7,20.82,1197.95,3.5,0
2025-03-22,Saturday,12,Lunch,Sunny,0,57,8,3,28.4,85.0,19.0,895.05,3.0,1
2025-03-03,Monday,17,Dinner,Sunny,0,39,7,3,22.4,94.6,18.25,890.44,3.9,2
2025-01-30,Thursday,13,Lunch,Cloudy,1,44,9,4,27.1,82.9,18.54,925.79,3.3,2
2025-04-06,Sunday,13,Lunch,Cloudy,0,26,4,2,26.3,76.1,26.0,634.88,2.6,2
2025-05-11,Sunday,19,Dinner,Cloudy,1,33,5,3,26.3,85.1,17.92,406.64,3.1,2
2025-04-18,Friday,13,Lunch,Cloudy,0,54,9,4,20.6,75.5,19.16,1161.55,2.9,0
2025-05-28,Wednesday,19,Dinner,Cloudy,0,38,7,2,16.9,72.4,27.26,1353.14,4.1,0
2025-04-19,Saturday,13,Lunch,Sunny,0,38,5,3,22.0,79.6,22.72,1067.32,3.7,0
2025-05-05,Monday,21,Dinner,Sunny,1,31,5,3,10.0,83.6,22.85,555.22,4.6,2
2025-06-27,Friday,13,Lunch,Sunny,1,62,11,4,27.6,76.3,20.86,1413.0,2.6,1
2025-05-23,Friday,13,Lunch,Cloudy,0,45,7,3,26.6,80.1,23.05,1075.0,3.6,0
2025-05-06,Tuesday,17,Dinner,Sunny,1,36,4,2,33.4,91.7,20.12,640.42,2.0,3
2025-02-05,Wednesday,13,Lunch,Sunny,0,28,4,2,22.9,85.0,25.73,594.64,3.5,2
2025-03-22,Saturday,20,Dinner,Cloudy,1,33,5,4,6.1,74.2,21.21,820.1,5.0,0
2025-06-08,Sunday,11,Lunch,Sunny,1,50,6,4,27.6,65.7,23.9,1223.0,3.2,0
2025-04-02,Wednesday,11,Lunch,Rainy,0,18,3,3,26.6,76.7,30.14,541.88,4.3,3
2025-05-05,Monday,13,Lunch,Rainy,0,31,4,2,19.4,62.4,23.2,908.54,4.1,0
2025-02-19,Wednesday,19,Dinner,Sunny,0,34,5,4,31.4,80.1,26.4,773.43,2.8,4
2025-05-24,Saturday,21,Dinner,Sunny,0,34,7,3,25.1,90.9,20.4,881.07,3.1,0
2025-06-17,Tuesday,20,Dinner,Sunny,0,29,5,2,19.4,73.5,17.74,545.17,3.6,1
2025-04-15,Tuesday,20,Dinner,Sunny,0,46,6,4,25.2,79.6,28.32,1379.22,3.9,3
2025-04-17,Thursday,20,Dinner,Sunny,0,10,3,2,21.6,83.4,23.68,326.63,4.1,0
2025-05-06,Tuesday,13,Lunch,Cloudy,1,49,7,4,24.5,77.6,29.26,1698.25,3.2,0
2025-01-22,Wednesday,11,Lunch,Cloudy,1,39,8,2,19.3,70.7,20.29,693.99,3.2,2
2025-02-26,Wednesday,17,Dinner,Cloudy,0,33,5,3,26.9,83.0,22.36,1041.48,3.2,0
2025-01-09,Thursday,17,Dinner,Sunny,0,34,3,4,17.6,74.0,22.98,637.0,4.6,0
2025-02-27,Thursday,21,Dinner,Sunny,0,29,4,2,25.9,62.0,22.9,574.05,3.7,2
2025-03-15,Saturday,13,Lunch,Cloudy,1,54,6,4,33.3,84.7,18.01,921.2,2.7,0
2025-04-28,Monday,20,Dinner,Sunny,1,29,4,2,25.8,74.7,17.49,529.44,3.0,2
2025-05-21,Wednesday,21,Dinner,Sunny,0,35,6,4,12.6,74.7,23.74,820.89,4.3,1
2025-01-29,Wednesday,12,Lunch,Sunny,1,40,7,3,24.3,66.9,30.2,1134.77,3.3,1
2025-03-10,Monday,21,Dinner,Rainy,1,40,6,3,17.1,71.4,22.18,931.03,3.8,3
2025-04-04,Friday,21,Dinner,Sunny,0,43,6,3,20.1,80.2,24.99,1002.04,4.1,1
2025-01-11,Saturday,20,Dinner,Cloudy,1,67,11,5,28.0,83.2,26.91,1805.67,3.5,2
2025-05-20,Tuesday,14,Lunch,Sunny,0,36,6,2,27.8,65.6,16.07,503.67,3.3,1
2025-04-19,Saturday,12,Lunch,Sunny,0,58,10,3,23.9,69.7,23.33,1333.66,3.1,5
2025-06-17,Tuesday,14,Lunch,Sunny,1,44,5,3,21.9,85.1,23.51,928.87,3.9,1
2025-03-18,Tuesday,11,Lunch,Sunny,0,41,3,4,27.3,68.8,23.4,1123.28,3.4,1
2025-04-26,Saturday,17,Dinner,Sunny,0,62,10,8,18.3,70.2,22.43,1597.41,3.6,2
2025-03-31,Monday,12,Lunch,Cloudy,0,35,5,4,21.6,76.9,20.28,586.07,3.7,1
2025-04-23,Wednesday,12,Lunch,Cloudy,1,44,7,4,35.2,96.0,18.34,648.89,2.1,3
2025-03-02,Sunday,14,Lunch,Sunny,0,42,7,3,26.9,78.9,21.77,670.46,3.6,1
2025-05-31,Saturday,18,Dinner,Rainy,0,43,7,2,32.6,97.1,22.26,1013.08,2.6,3
2025-06-06,Friday,19,Dinner,Rainy,1,30,5,2,26.2,73.3,26.19,1009.95,3.2,3
2025-02-12,Wednesday,13,Lunch,Sunny,1,48,9,3,26.3,62.3,19.27,1320.68,3.4,1
2025-02-22,Saturday,14,Lunch,Rainy,0,65,10,3,20.6,71.2,19.95,1432.88,3.8,1
2025-01-16,Thursday,18,Dinner,Rainy,1,56,7,5,25.9,68.9,19.71,1125.88,4.1,0
2025-05-17,Saturday,17,Dinner,Sunny,0,52,8,5,16.0,73.8,24.6,1103.62,4.3,0
2025-06-02,Monday,21,Dinner,Cloudy,1,50,8,3,33.4,75.7,17.28,1168.87,2.0,0
2025-02-13,Thursday,18,Dinner,Sunny,1,40,7,5,21.8,74.0,17.72,729.04,3.3,1
2025-03-16,Sunday,17,Dinner,Sunny,1,31,5,2,23.7,83.1,17.17,406.7,3.5,2
2025-05-27,Tuesday,17,Dinner,Sunny,0,39,6,2,30.7,81.8,20.65,981.02,3.4,3
2025-05-12,Monday,12,Lunch,Sunny,0,41,6,3,23.2,66.2,24.05,932.18,3.3,1
2025-02-04,Tuesday,19,Dinner,Sunny,1,54,9,4,23.4,76.5,21.64,1230.6,4.5,1
2025-01-16,Thursday,17,Dinner,Sunny,1,18,3,2,22.6,79.0,25.74,788.95,3.8,2
2025-06-17,Tuesday,13,Lunch,Sunny,0,45,5,4,20.8,70.2,22.86,932.07,3.7,1
2025-06-29,Sunday,13,Lunch,Cloudy,1,40,6,5,24.7,86.6,20.12,740.14,3.7,2
2025-03-05,Wednesday,13,Lunch,Rainy,0,27,3,2,26.6,95.8,24.92,564.14,2.8,0
2025-03-24,Monday,14,Lunch,Cloudy,0,40,6,4,12.7,67.0,22.32,716.96,3.5,1
2025-06-23,Monday,19,Dinner,Sunny,1,50,8,5,21.3,78.3,17.67,838.32,3.4,0
2025-05-06,Tuesday,13,Lunch,Rainy,1,49,8,3,27.3,74.9,20.87,907.78,2.9,3
2025-05-28,Wednesday,17,Dinner,Sunny,0,45,5,5,17.7,81.9,18.92,762.12,3.0,2
2025-06-10,Tuesday,19,Dinner,Rainy,1,32,7,2,14.8,71.9,14.59,367.83,4.2,0
2025-04-07,Monday,20,Dinner,Sunny,1,38,4,4,16.2,67.5,13.23,588.55,4.6,0
2025-01-20,Monday,12,Lunch,Sunny,0,38,3,4,25.8,70.1,18.93,868.09,3.5,3
2025-04-14,Monday,21,Dinner,Sunny,1,49,9,3,25.4,79.8,25.45,1413.46,2.9,3
2025-03-13,Thursday,18,Dinner,Rainy,1,26,3,3,19.9,73.0,25.91,714.05,3.7,0
2025-04-27,Sunday,20,Dinner,Rainy,1,37,7,4,22.9,74.3,18.42,555.37,3.4,0
2025-03-25,Tuesday,11,Lunch,Sunny,1,40,8,3,29.4,92.7,16.46,887.2,3.7,2
2025-01-24,Friday,20,Dinner,Rainy,0,49,8,3,28.9,78.7,30.44,1377.07,2.7,2
2025-06-12,Thursday,18,Dinner,Cloudy,1,36,6,3,18.0,72.5,26.17,1176.52,4.0,2
2025-01-17,Friday,21,Dinner,Sunny,0,46,6,2,27.8,89.7,26.66,1217.4,3.0,2
2025-04-12,Saturday,14,Lunch,Sunny,0,42,6,3,23.3,64.0,29.08,1073.85,3.1,2
2025-04-20,Sunday,14,Lunch,Sunny,0,38,7,3,26.5,79.9,28.89,1108.56,2.5,2
2025-05-07,Wednesday,17,Dinner,Cloudy,0,21,4,2,19.2,76.2,27.28,411.3,4.0,2
2025-03-24,Monday,17,Dinner,Cloudy,0,29,5,2,22.7,88.8,19.74,408.09,3.7,1
2025-03-28,Friday,21,Dinner,Cloudy,0,34,5,2,22.2,77.2,26.3,695.91,3.3,2
2025-05-28,Wednesday,13,Lunch,Sunny,1,42,7,2,34.5,81.4,18.77,761.08,2.4,2
2025-05-25,Sunday,20,Dinner,Cloudy,0,32,4,2,30.1,80.8,17.56,818.84,3.2,0
2025-03-29,Saturday,11,Lunch,Sunny,1,53,8,3,28.9,87.1,22.82,1064.4,3.1,1
2025-01-12,Sunday,12,Lunch,Sunny,0,35,4,2,24.1,72.4,20.19,708.73,3.1,1
2025-06-10,Tuesday,20,Dinner,Cloudy,1,43,8,4,22.2,74.9,20.33,874.87,3.8,1
2025-01-05,Sunday,12,Lunch,Sunny,0,28,4,2,20.0,71.6,25.01,685.77,3.5,1
2025-02-10,Monday,20,Dinner,Sunny,1,54,8,4,20.5,63.9,23.22,1371.51,3.6,0
2025-04-27,Sunday,11,Lunch,Sunny,0,30,5,2,29.6,88.8,25.43,960.9,3.3,1
2025-04-20,Sunday,14,Lunch,Rainy,0,23,3,2,23.9,66.8,26.46,807.98,4.0,1
2025-06-26,Thursday,13,Lunch,Cloudy,0,35,5,2,26.2,84.8,16.41,783.88,3.4,3
2025-06-16,Monday,17,Dinner,Sunny,0,50,7,4,18.8,71.0,20.98,1266.07,4.0,0
2025-02-10,Monday,17,Dinner,Cloudy,0,33,6,2,22.8,80.0,23.92,801.22,3.6,1
2025-01-24,Friday,18,Dinner,Sunny,0,50,8,5,23.0,79.3,27.52,1566.32,2.9,1
2025-03-06,Thursday,12,Lunch,Sunny,1,43,6,4,27.7,95.4,24.17,1017.2,3.1,2
2025-04-06,Sunday,13,Lunch,Rainy,1,43,6,5,17.5,77.5,17.83,1087.94,4.6,2
2025-01-14,Tuesday,19,Dinner,Rainy,0,18,3,2,18.9,66.3,22.83,595.16,4.2,0
2025-06-10,Tuesday,17,Dinner,Sunny,0,23,3,2,17.3,77.9,22.5,421.83,4.7,1
2025-06-29,Sunday,14,Lunch,Sunny,0,57,11,4,27.8,86.5,29.62,1672.26,3.3,4
2025-04-20,Sunday,12,Lunch,Rainy,0,11,3,2,11.3,71.0,26.52,296.43,4.3,0
2025-01-25,Saturday,11,Lunch,Sunny,1,52,8,4,21.6,91.0,19.67,930.12,3.5,2
2025-02-24,Monday,20,Dinner,Sunny,0,41,4,2,20.1,73.2,24.71,1029.96,4.6,0
2025-01-20,Monday,13,Lunch,Cloudy,0,55,8,5,24.2,79.5,22.85,1235.01,3.3,2
2025-06-01,Sunday,14,Lunch,Cloudy,0,17,3,2,14.5,67.1,24.26,452.44,3.8,1
2025-05-13,Tuesday,20,Dinner,Sunny,0,37,6,2,24.3,70.3,26.04,813.95,3.1,3
2025-01-03,Friday,11,Lunch,Sunny,0,59,11,4,26.4,78.2,29.01,1634.36,4.0,1
2025-06-28,Saturday,18,Dinner,Cloudy,0,40,7,2,27.3,88.6,32.59,1375.91,3.5,1
2025-01-31,Friday,19,Dinner,Cloudy,0,46,7,3,21.6,74.9,27.31,1282.57,3.7,1
2025-06-27,Friday,13,Lunch,Sunny,1,58,9,6,16.8,80.8,22.99,1416.02,4.2,1
2025-05-03,Saturday,12,Lunch,Sunny,0,43,6,4,19.9,65.0,20.84,776.29,4.1,3
2025-02-28,Friday,19,Dinner,Cloudy,0,53,9,2,27.0,83.7,21.96,1031.27,3.5,2
2025-01-23,Thursday,12,Lunch,Cloudy,0,34,4,2,26.7,69.1,20.59,660.55,3.1,2
2025-01-27,Monday,18,Dinner,Sunny,0,29,6,2,15.4,70.5,23.22,472.94,4.6,0
2025-04-05,Saturday,17,Dinner,Cloudy,1,38,7,2,25.6,86.0,27.51,945.72,2.9,2
2025-02-05,Wednesday,19,Dinner,Rainy,0,44,8,4,8.5,71.1,22.56,1017.84,4.1,2
2025-02-04,Tuesday,13,Lunch,Rainy,0,16,3,2,18.4,73.1,20.06,427.31,3.8,1
2025-01-18,Saturday,21,Dinner,Rainy,1,50,8,4,20.6,66.8,25.22,1019.99,3.6,4
2025-05-25,Sunday,11,Lunch,Rainy,1,22,3,2,28.8,81.3,29.69,952.87,2.7,0
2025-06-06,Friday,13,Lunch,Cloudy,0,33,6,2,28.9,86.4,23.77,884.07,3.6,1
2025-04-23,Wednesday,18,Dinner,Sunny,0,47,7,6,18.0,72.8,25.98,1335.3,4.0,0
2025-02-24,Monday,13,Lunch,Sunny,1,41,6,2,14.4,80.2,21.07,798.28,3.8,0
2025-04-16,Wednesday,20,Dinner,Rainy,0,30,3,3,24.9,75.3,21.74,827.32,3.7,1
2025-02-25,Tuesday,12,Lunch,Cloudy,0,37,6,4,22.2,70.0,36.19,1121.99,2.7,1
2025-01-26,Sunday,13,Lunch,Rainy,0,9,3,2,23.8,89.9,18.08,250.0,3.4,1
2025-02-01,Saturday,19,Dinner,Rainy,0,37,6,2,23.4,77.9,22.27,925.55,3.3,1
2025-03-31,Monday,19,Dinner,Sunny,1,37,5,2,16.6,84.4,22.17,857.95,3.6,0
2025-03-22,Saturday,13,Lunch,Sunny,0,49,7,2,26.9,80.9,23.67,1208.98,3.2,3
2025-03-05,Wednesday,17,Dinner,Cloudy,1,52,8,4,30.5,85.3,20.51,1362.58,2.6,4
2025-06-15,Sunday,12,Lunch,Sunny,0,30,3,2,29.6,79.1,25.83,536.23,3.3,0
2025-03-05,Wednesday,21,Dinner,Cloudy,0,46,9,3,23.0,82.4,25.49,1040.82,4.2,3
2025-06-03,Tuesday,17,Dinner,Sunny,0,18,3,2,20.8,87.1,21.17,343.24,3.6,1
2025-06-26,Thursday,11,Lunch,Sunny,0,43,7,2,24.1,70.9,22.99,1428.12,4.1,2
2025-06-18,Wednesday,17,Dinner,Sunny,0,42,8,3,22.1,83.7,28.05,1191.4,3.7,1
2025-02-22,Saturday,21,Dinner,Sunny,1,43,7,3,23.9,69.1,15.73,577.69,3.3,1
2025-06-05,Thursday,21,Dinner,Rainy,0,32,5,2,28.8,89.6,30.87,922.29,4.0,2
2025-02-18,Tuesday,19,Dinner,Sunny,0,41,8,3,16.0,71.3,19.82,708.57,3.8,1
2025-03-17,Monday,11,Lunch,Rainy,1,55,10,4,30.6,93.6,24.93,1415.59,3.0,0
2025-03-03,Monday,20,Dinner,Cloudy,0,32,6,2,23.5,87.7,22.24,447.67,2.7,0
2025-04-09,Wednesday,12,Lunch,Cloudy,0,24,3,3,18.9,75.6,23.02,589.12,3.8,3
2025-03-03,Monday,20,Dinner,Cloudy,1,38,7,3,16.8,68.6,21.34,1228.81,4.3,0
2025-06-13,Friday,12,Lunch,Sunny,1,52,7,3,36.6,92.3,16.83,962.29,1.6,4
2025-05-16,Friday,11,Lunch,Sunny,0,43,6,3,24.0,72.2,25.52,1041.8,3.1,1
2025-04-03,Thursday,18,Dinner,Sunny,0,35,6,3,28.2,84.2,18.72,614.83,2.7,2
2025-02-03,Monday,19,Dinner,Sunny,1,39,6,3,14.4,78.6,15.46,534.76,5.0,2
2025-05-26,Monday,19,Dinner,Rainy,0,28,4,2,23.8,63.6,16.81,523.12,4.0,0
2025-04-04,Friday,21,Dinner,Sunny,0,48,8,4,21.5,78.9,23.48,942.03,3.5,1
2025-06-24,Tuesday,13,Lunch,Rainy,0,32,5,2,31.1,74.9,23.29,793.55,2.7,3
2025-05-01,Thursday,12,Lunch,Cloudy,0,37,5,2,19.9,70.2,23.45,1299.02,4.8,0
2025-01-05,Sunday,12,Lunch,Cloudy,0,31,6,2,18.2,87.9,17.1,558.73,3.7,4
2025-01-04,Saturday,17,Dinner,Sunny,0,41,6,3,19.6,67.2,31.24,1308.97,4.1,3
2025-02-25,Tuesday,11,Lunch,Sunny,1,45,5,3,18.9,59.4,23.98,1221.52,4.3,3
2025-01-16,Thursday,19,Dinner,Sunny,1,49,10,2,23.2,96.3,15.72,790.07,2.7,0
2025-05-10,Saturday,17,Dinner,Sunny,0,36,6,2,25.6,86.7,22.13,804.54,3.8,0
2025-06-10,Tuesday,21,Dinner,Sunny,1,48,7,2,24.7,80.7,20.99,1093.82,3.5,2
2025-04-17,Thursday,19,Dinner,Cloudy,1,31,4,2,23.8,86.7,19.96,669.4,3.3,2
2025-06-29,Sunday,19,Dinner,Cloudy,1,43,5,3,22.9,79.9,23.11,769.97,3.1,6
2025-01-22,Wednesday,21,Dinner,Sunny,0,41,6,5,24.8,84.9,22.8,1066.01,3.2,0
2025-05-18,Sunday,13,Lunch,Cloudy,0,29,4,2,21.4,87.5,23.4,686.89,3.8,2
2025-03-13,Thursday,12,Lunch,Rainy,1,55,8,3,30.0,87.4,16.66,736.12,2.7,0
2025-03-21,Friday,12,Lunch,Sunny,0,43,8,4,23.4,90.9,22.28,598.33,3.3,2
2025-05-11,Sunday,14,Lunch,Sunny,0,28,4,2,32.4,84.3,22.85,722.6,3.1,2
2025-02-09,Sunday,21,Dinner,Sunny,0,34,5,4,15.6,63.9,29.08,893.75,4.0,0
2025-03-25,Tuesday,19,Dinner,Cloudy,1,41,4,4,21.9,80.9,19.74,790.53,3.5,1
2025-05-31,Saturday,12,Lunch,Sunny,0,60,10,5,28.8,94.1,21.82,1161.11,3.0,0
2025-03-21,Friday,19,Dinner,Sunny,0,33,3,2,32.1,78.7,22.72,777.5,2.4,3
2025-03-03,Monday,11,Lunch,Cloudy,0,43,6,2,33.9,90.6,23.28,929.33,2.6,2
2025-03-04,Tuesday,12,Lunch,Sunny,0,32,5,2,29.9,76.6,23.25,489.24,2.2,1
2025-04-22,Tuesday,12,Lunch,Sunny,0,40,7,4,17.8,63.0,25.04,1202.94,3.5,1
2025-04-27,Sunday,11,Lunch,Sunny,1,34,4,5,20.6,79.4,17.74,747.17,3.7,2
2025-03-21,Friday,13,Lunch,Sunny,1,54,9,4,25.4,78.0,17.88,917.48,2.7,2
2025-01-31,Friday,11,Lunch,Sunny,0,43,6,2,21.8,83.8,26.77,1247.45,3.6,2
2025-02-05,Wednesday,11,Lunch,Rainy,0,39,5,2,22.4,87.1,18.3,762.55,3.8,2
2025-02-11,Tuesday,20,Dinner,Sunny,0,23,3,3,19.5,86.6,21.13,619.32,4.1,1
2025-03-30,Sunday,21,Dinner,Cloudy,1,56,9,6,18.9,78.6,16.67,710.01,3.5,1
2025-05-13,Tuesday,17,Dinner,Cloudy,0,43,7,2,18.7,80.4,22.71,775.64,3.1,1
2025-02-12,Wednesday,18,Dinner,Rainy,1,60,10,5,23.4,90.0,29.39,1750.97,3.3,2
2025-02-02,Sunday,17,Dinner,Sunny,0,36,6,2,20.9,66.7,29.73,1066.92,3.4,2
2025-01-31,Friday,11,Lunch,Sunny,0,53,7,2,24.9,68.4,17.36,1006.1,3.7,0
2025-03-27,Thursday,19,Dinner,Rainy,1,29,6,2,22.9,84.3,24.59,525.88,4.1,1
2025-03-11,Tuesday,21,Dinner,Cloudy,1,38,5,3,29.6,83.4,19.84,690.28,3.3,0
2025-01-17,Friday,17,Dinner,Sunny,0,47,7,2,31.0,98.0,20.55,805.85,2.9,2
2025-05-28,Wednesday,12,Lunch,Cloudy,0,43,6,4,29.4,86.7,22.66,1058.29,2.4,2
2025-05-08,Thursday,20,Dinner,Sunny,1,23,3,3,25.7,76.1,18.82,509.98,3.8,1
2025-05-11,Sunday,18,Dinner,Sunny,0,30,5,2,24.2,72.4,24.95,550.94,3.1,3
2025-01-15,Wednesday,20,Dinner,Cloudy,0,32,6,3,25.9,94.7,21.32,607.44,3.4,2
2025-05-26,Monday,13,Lunch,Sunny,1,41,6,4,28.1,75.0,25.71,1021.37,2.9,1
2025-04-05,Saturday,13,Lunch,Cloudy,0,24,3,2,31.5,74.7,25.44,564.11,2.7,0
2025-03-07,Friday,12,Lunch,Cloudy,1,56,8,5,28.4,76.3,21.08,1189.25,3.1,3
2025-05-27,Tuesday,12,Lunch,Sunny,1,41,6,3,18.6,64.4,22.72,1043.37,3.8,2
2025-02-28,Friday,21,Dinner,Sunny,0,52,7,4,23.3,70.5,26.0,1429.96,2.9,1
2025-01-01,Wednesday,11,Lunch,Sunny,1,69,12,5,23.8,56.1,21.85,1161.65,3.3,4
2025-01-04,Saturday,14,Lunch,Rainy,0,23,5,2,24.2,82.4,23.03,560.33,3.1,1
2025-01-12,Sunday,20,Dinner,Rainy,1,34,5,2,20.5,51.7,18.98,624.9,4.4,2
2025-04-04,Friday,19,Dinner,Sunny,1,52,9,3,23.5,69.4,29.31,1673.91,3.3,2
2025-02-08,Saturday,13,Lunch,Sunny,0,48,9,5,23.5,80.3,28.6,1492.0,2.5,1
2025-01-10,Friday,21,Dinner,Sunny,0,38,6,2,22.4,85.0,21.94,776.03,3.0,1
2025-06-17,Tuesday,19,Dinner,Sunny,0,24,4,2,19.4,78.7,21.69,867.3,3.7,0
2025-02-27,Thursday,18,Dinner,Cloudy,0,45,6,4,18.0,85.2,16.6,613.13,3.9,2
2025-03-05,Wednesday,19,Dinner,Rainy,0,33,6,2,19.9,80.1,27.85,796.33,2.9,1
2025-03-23,Sunday,17,Dinner,Sunny,1,27,3,2,24.9,84.7,16.41,622.35,2.9,1
2025-01-20,Monday,18,Dinner,Sunny,1,57,9,3,27.5,81.4,24.04,1192.83,2.7,2
2025-01-31,Friday,21,Dinner,Rainy,1,34,9,2,20.2,92.6,23.23,841.11,3.9,1
2025-06-22,Sunday,11,Lunch,Sunny,1,58,8,5,21.8,80.9,28.77,1444.65,3.6,1
2025-02-15,Saturday,14,Lunch,Sunny,0,50,8,3,18.2,90.2,21.19,1194.06,3.6,2
2025-05-13,Tuesday,11,Lunch,Cloudy,1,39,6,3,14.5,86.1,23.15,592.72,3.1,2
2025-04-13,Sunday,12,Lunch,Sunny,1,50,7,3,27.2,84.1,25.87,1291.57,3.4,0
2025-04-30,Wednesday,17,Dinner,Cloudy,0,42,9,4,27.5,87.3,20.86,906.14,4.0,1
2025-03-21,Friday,18,Dinner,Sunny,0,39,8,3,25.7,78.0,18.44,522.75,2.9,3
2025-01-23,Thursday,21,Dinner,Cloudy,0,38,6,2,28.7,100.9,26.34,976.49,3.0,1
2025-04-27,Sunday,11,Lunch,Sunny,0,32,5,2,20.6,67.1,24.16,624.59,3.6,0
2025-04-05,Saturday,14,Lunch,Cloudy,0,62,9,3,26.5,80.6,24.85,1644.27,3.4,1
2025-03-16,Sunday,17,Dinner,Sunny,1,48,6,4,20.4,70.7,14.83,719.18,3.9,2
2025-06-09,Monday,14,Lunch,Sunny,1,48,8,3,30.2,93.2,20.7,834.08,3.0,3
2025-04-29,Tuesday,18,Dinner,Sunny,1,43,6,2,23.3,87.0,26.09,1084.18,3.2,4
2025-06-01,Sunday,20,Dinner,Sunny,0,23,3,2,20.2,75.7,23.69,829.62,3.9,0
2025-02-20,Thursday,21,Dinner,Cloudy,1,30,5,3,30.1,80.5,13.52,364.21,3.1,1
2025-03-04,Tuesday,13,Lunch,Sunny,1,45,6,2,22.2,75.0,25.4,1376.06,3.0,2
2025-01-02,Thursday,19,Dinner,Cloudy,0,53,7,3,21.5,73.3,14.56,964.49,4.1,4
2025-01-07,Tuesday,14,Lunch,Cloudy,1,45,7,3,18.7,75.7,21.56,997.24,3.7,0
2025-05-19,Monday,18,Dinner,Rainy,1,37,6,3,20.5,71.7,20.04,737.75,3.9,3
2025-06-12,Thursday,11,Lunch,Sunny,0,34,6,3,11.0,77.5,16.87,699.58,4.5,1
2025-03-27,Thursday,11,Lunch,Cloudy,0,20,3,2,15.3,80.7,14.93,250.0,3.9,0
2025-06-18,Wednesday,19,Dinner,Sunny,0,47,8,2,15.8,70.1,25.5,1198.96,3.5,1
2025-03-20,Thursday,12,Lunch,Cloudy,0,19,3,2,23.3,74.9,21.9,349.02,3.3,1
2025-02-22,Saturday,21,Dinner,Rainy,0,34,5,2,21.7,78.1,23.52,484.6,3.8,2
2025-03-02,Sunday,19,Dinner,Sunny,1,37,4,2,26.2,76.8,19.79,980.46,3.5,0
2025-05-06,Tuesday,11,Lunch,Cloudy,1,52,9,6,22.9,66.6,22.77,1370.48,3.9,2
2025-02-06,Thursday,17,Dinner,Rainy,0,35,6,3,17.6,69.2,29.63,1050.12,4.7,1
2025-01-24,Friday,11,Lunch,Rainy,0,31,6,3,11.0,67.0,18.42,363.82,4.3,1
2025-03-01,Saturday,21,Dinner,Sunny,1,31,4,3,28.7,93.0,25.4,718.39,3.4,1
2025-04-16,Wednesday,18,Dinner,Cloudy,0,47,7,3,23.2,69.5,25.66,1223.5,3.4,0
2025-04-28,Monday,12,Lunch,Cloudy,0,39,6,4,15.5,60.4,24.54,1001.05,3.3,0
2025-05-29,Thursday,12,Lunch,Rainy,0,27,3,2,20.3,89.5,20.2,459.73,2.7,1
2025-05-10,Saturday,13,Lunch,Rainy,0,25,4,2,25.8,88.8,18.35,539.93,4.0,2
2025-06-13,Friday,19,Dinner,Cloudy,0,56,9,5,15.8,76.5,19.25,824.71,4.3,2
2025-01-20,Monday,11,Lunch,Sunny,0,42,6,2,20.7,66.7,24.98,1066.75,3.0,1
2025-04-22,Tuesday,13,Lunch,Sunny,0,38,6,3,15.5,72.1,27.3,936.62,3.6,0
2025-03-02,Sunday,17,Dinner,Sunny,1,56,11,6,15.8,65.0,24.35,1275.28,4.5,0
2025-03-08,Saturday,18,Dinner,Rainy,1,40,5,2,16.6,71.2,17.61,636.8,4.0,0
2025-04-11,Friday,18,Dinner,Sunny,0,60,8,4,32.4,80.4,18.64,1216.19,2.9,2
2025-03-23,Sunday,20,Dinner,Sunny,0,13,3,2,19.9,83.7,25.73,567.9,4.1,0
2025-03-11,Tuesday,14,Lunch,Rainy,0,48,7,3,24.3,78.9,28.37,1312.23,3.0,0
2025-01-20,Monday,14,Lunch,Cloudy,1,34,3,2,16.1,71.7,20.38,873.89,4.1,1
2025-02-04,Tuesday,12,Lunch,Cloudy,1,40,6,3,22.2,77.6,23.24,852.06,3.2,1
2025-02-09,Sunday,12,Lunch,Cloudy,0,37,4,2,24.6,76.1,27.0,960.84,2.8,2
2025-02-12,Wednesday,20,Dinner,Cloudy,1,57,11,4,24.4,67.2,23.75,1430.24,4.1,1
2025-04-30,Wednesday,18,Dinner,Sunny,0,31,5,3,17.0,72.8,28.91,787.97,3.9,1
2025-04-15,Tuesday,12,Lunch,Cloudy,0,8,3,2,16.4,71.8,26.81,250.0,4.1,3
2025-05-18,Sunday,18,Dinner,Sunny,1,36,5,3,24.4,71.7,20.66,737.78,3.1,3
2025-02-23,Sunday,20,Dinner,Sunny,1,35,4,3,29.0,80.7,27.03,1145.18,3.0,2
